name,nodes,spacing,attack,attackers,seed,mode,window,period_ms,duration,dis_threshold,tag,attackers_detected,node_TP,node_FP,node_FN,node_TN,node_TPR,node_FPR,node_precision,node_F1,dec_TP,dec_FP,dec_FN,dec_TN,dec_TPR,dec_FPR,detection_latency_sec,node_FPR_anyrule,dec_FPR_anyrule,blocks_temp_normal,blocks_perm_normal,normals_blocked,pdr,pdr_normal,rx_duplicates,delay_mean_s,delay_p95_s,overhead_source,dio_rx_per_node_min,dis_rx_per_node_min,parent_changes_per_node,blocks_temp,blocks_perm,blocked_pairs,temp_block_time_s,attacker_injections
m-20-neighbor-a1-w300-p0-sliding-s1,20,20,neighbor,1,1,sliding,300,0,30,3,p0,6,1,17,0,2,1.0,0.8947368421052632,0.05555555555555555,0.10526315789473684,210,113,217,12148,0.4918032786885246,0.009216214011907675,25,0.8947368421052632,0.009216214011907675,229,86,18,1.0,1.0,0,0.038091829787233404,0.07432520000005298,ev,4.491657144093887,0.08530810430566425,1.0,246,94,134,14760,34
m-20-neighbor-a1-w300-p0-sliding-s2,20,20,neighbor,1,2,sliding,300,0,30,3,p0,3,1,17,0,2,1.0,0.8947368421052632,0.05555555555555555,0.10526315789473684,444,68,166,11827,0.7278688524590164,0.005716687683900799,5,0.8947368421052632,0.005716687683900799,219,75,18,1.0,1.0,0,0.03837159574467675,0.07469600000009109,ev,5.044085372845068,0.0889152030468466,1.0,240,85,134,14400,48
m-20-neighbor-a1-w300-p0-sliding-s3,20,20,neighbor,1,3,sliding,300,0,30,3,p0,9,1,8,0,11,1.0,0.42105263157894735,0.1111111111111111,0.19999999999999998,963,14,74,11027,0.9286403085824494,0.0012680010868580745,5,0.42105263157894735,0.0012680010868580745,217,90,18,1.0,1.0,0,0.038217180444446205,0.07455039999998687,ev,7.0461909851259374,0.09451755398248891,1.105263157894737,252,107,134,15120,101
m-20-dis-a1-w300-p1000-paper-s1,20,20,dis,1,1,paper,300,1000,30,3,p1000,6,1,0,0,19,1.0,0.0,1.0,1.0,21,0,0,603,1.0,0.0,225,0.15789473684210525,0.008223684210526315,5,1,4,1.0,1.0,0,0.038311950398583476,0.07427680000006083,ev,20.266831585850877,7.829272264064309,1.0,19,8,11,1140,599
m-20-dis-a1-w300-p1000-paper-s2,20,20,dis,1,2,paper,300,1000,30,3,p1000,3,1,0,0,19,1.0,0.0,1.0,1.0,30,0,0,585,1.0,0.0,225,0.0,0.0,3,0,2,1.0,1.0,0,0.03889453900709146,0.07569599999987986,ev,27.38646346984286,11.161429548957342,1.0,23,10,13,1380,599
m-20-dis-a1-w300-p1000-paper-s3,20,20,dis,1,3,paper,300,1000,30,3,p1000,9,1,0,0,19,1.0,0.0,1.0,1.0,51,0,0,543,1.0,0.0,225,0.0,0.0,2,0,2,1.0,1.0,0,0.03909832120674536,0.0726959999999508,ev,37.08916587191842,18.95310289573532,1.0,36,17,19,2160,599
m-20-dis-a1-w300-p1000-sliding-s1,20,20,dis,1,1,sliding,300,1000,30,3,p1000,6,1,0,0,19,1.0,0.0,1.0,1.0,427,0,0,12261,1.0,0.0,5,0.8421052631578947,0.03706903322076494,197,73,18,1.0,1.0,0,0.038084780141842786,0.0733252000000674,ev,6.172961578407007,7.800934343909485,1.0,225,87,127,13500,599
m-20-dis-a1-w300-p1000-sliding-s2,20,20,dis,1,2,sliding,300,1000,30,3,p1000,3,1,0,0,19,1.0,0.0,1.0,1.0,610,0,0,11895,1.0,0.0,5,0.8421052631578947,0.038865546218487396,217,82,18,1.0,1.0,0,0.037499932683791065,0.0726959999999508,ev,6.566758225022316,11.175529582950531,1.0,251,99,135,15060,599
m-20-dis-a1-w300-p1000-sliding-s3,20,20,dis,1,3,sliding,300,1000,30,3,p1000,9,1,0,0,19,1.0,0.0,1.0,1.0,1037,0,0,11041,1.0,0.0,5,0.6842105263157895,0.04133020751931927,217,85,18,1.0,1.0,1,0.038452503546097035,0.07369600000004084,ev,6.318366672362718,18.93287181419506,1.105263157894737,265,109,139,15900,599
m-20-dis-a1-w300-p5000-paper-s1,20,20,dis,1,1,paper,300,5000,30,3,p5000,6,1,0,0,19,1.0,0.0,1.0,1.0,21,0,0,603,1.0,0.0,225,0.05263157894736842,0.0049504950495049506,6,1,5,1.0,1.0,0,0.03813789902568729,0.0746959999999035,ev,20.086552298010073,1.626636498584472,1.0,20,8,12,1200,119
m-20-dis-a1-w300-p5000-paper-s2,20,20,dis,1,2,paper,300,5000,30,3,p5000,3,1,0,0,19,1.0,0.0,1.0,1.0,30,0,0,585,1.0,0.0,225,0.0,0.0,1,0,1,1.0,1.0,0,0.03881840638864336,0.0746959999999035,ev,27.090979140426427,2.294337951556158,1.0,21,10,11,1260,119
m-20-dis-a1-w300-p5000-paper-s3,20,20,dis,1,3,paper,300,5000,30,3,p5000,9,1,0,0,19,1.0,0.0,1.0,1.0,51,0,0,543,1.0,0.0,225,0.0,0.0,7,0,5,1.0,1.0,0,0.03893828063943046,0.07769599999983257,ev,36.482167115884096,3.841592942645391,1.0,41,17,24,2460,119
m-20-dis-a1-w300-p5000-sliding-s1,20,20,dis,1,1,sliding,300,5000,30,3,p5000,6,1,0,0,19,1.0,0.0,1.0,1.0,413,0,14,12261,0.9672131147540983,0.0,25,0.9473684210526315,0.03479493033141778,206,79,18,1.0,1.0,0,0.037916421612046024,0.07369599999996126,ev,6.754638485464183,1.6284495964681893,1.0,234,93,128,14040,119
m-20-dis-a1-w300-p5000-sliding-s2,20,20,dis,1,2,sliding,300,5000,30,3,p5000,3,1,0,0,19,1.0,0.0,1.0,1.0,590,0,20,11895,0.9672131147540983,0.0,25,0.7894736842105263,0.035592670666450464,227,82,18,1.0,1.0,0,0.038651344552699717,0.07668319999991126,ev,7.315577902719075,2.276039945411458,1.0,261,99,138,15660,119
m-20-dis-a1-w300-p5000-sliding-s3,20,20,dis,1,3,sliding,300,5000,30,3,p5000,9,1,0,0,19,1.0,0.0,1.0,1.0,1003,0,34,11041,0.9672131147540983,0.0,25,0.7368421052631579,0.037653621546239,186,74,18,1.0,1.0,0,0.03813487744227836,0.07542199999997479,ev,7.55822406704008,3.8458676926008653,1.105263157894737,234,98,128,14040,119
m-20-dis-a1-w300-p10000-paper-s1,20,20,dis,1,1,paper,300,10000,30,3,p10000,6,1,0,0,19,1.0,0.0,1.0,1.0,21,0,0,603,1.0,0.0,225,0.10526315789473684,0.006589785831960461,6,1,4,1.0,1.0,0,0.038067131975201576,0.07469599999997172,ev,15.581707188273903,0.8505177309332526,1.0,20,8,12,1200,59
m-20-dis-a1-w300-p10000-paper-s2,20,20,dis,1,2,paper,300,10000,30,3,p10000,3,1,0,0,19,1.0,0.0,1.0,1.0,30,0,0,585,1.0,0.0,225,0.0,0.0,1,0,1,1.0,1.0,0,0.038104213143869615,0.0736960000001261,ev,20.84320551423162,1.1818312404976692,1.0,21,10,11,1260,59
m-20-dis-a1-w300-p10000-paper-s3,20,20,dis,1,3,paper,300,10000,30,3,p10000,9,1,0,0,19,1.0,0.0,1.0,1.0,51,0,0,543,1.0,0.0,225,0.0,0.0,5,0,4,0.9991111111111111,0.99906191369606,0,0.039119380782918815,0.0746960000000172,ev,27.500748631490524,1.9519049870431657,1.0,39,17,22,2340,59
m-20-dis-a1-w300-p10000-sliding-s1,20,20,dis,1,1,sliding,300,10000,30,3,p10000,6,1,0,0,19,1.0,0.0,1.0,1.0,399,0,28,12261,0.9344262295081968,0.0,45,0.8421052631578947,0.03304416403785489,217,75,18,1.0,1.0,0,0.038135794508415394,0.07469599999997172,ev,6.24870217196872,0.8500753695713226,1.0,245,89,136,14700,59
m-20-dis-a1-w300-p10000-sliding-s2,20,20,dis,1,2,sliding,300,10000,30,3,p10000,3,1,0,0,19,1.0,0.0,1.0,1.0,570,0,40,11895,0.9344262295081968,0.0,45,0.631578947368421,0.0339478599853813,210,78,18,1.0,1.0,0,0.03797061934339576,0.07337360000002495,ev,6.998367439812217,1.1818312404976692,1.0,244,95,136,14640,59
m-20-dis-a1-w300-p10000-sliding-s3,20,20,dis,1,3,sliding,300,10000,30,3,p10000,9,1,0,0,19,1.0,0.0,1.0,1.0,969,0,68,11041,0.9344262295081968,0.0,45,0.631578947368421,0.03529925731760594,199,78,18,1.0,1.0,0,0.037495574090508174,0.07369600000002378,ev,7.350941704638642,1.9521019291229853,1.105263157894737,247,102,136,14820,59
m-20-dis-a1-w300-p30000-paper-s1,20,20,dis,1,1,paper,300,30000,30,3,p30000,6,1,0,0,19,1.0,0.0,1.0,1.0,14,0,7,603,0.6666666666666666,0.0,225,0.10526315789473684,0.006589785831960461,5,1,4,1.0,1.0,0,0.0381797905944988,0.07369600000015453,ev,11.377276674633423,0.3318449608537368,1.0,20,1,12,1200,19
m-20-dis-a1-w300-p30000-paper-s2,20,20,dis,1,2,paper,300,30000,30,3,p30000,3,1,0,0,19,1.0,0.0,1.0,1.0,20,0,10,585,0.6666666666666666,0.0,225,0.0,0.0,7,0,7,1.0,1.0,0,0.03850684902309204,0.07242200000002441,ev,14.53046261979091,0.4408221929267351,1.0,27,0,17,1620,19
m-20-dis-a1-w300-p30000-paper-s3,20,20,dis,1,3,paper,300,30000,30,3,p30000,9,1,0,0,19,1.0,0.0,1.0,1.0,34,0,17,543,0.6666666666666666,0.0,225,0.0,0.0,7,0,5,1.0,1.0,0,0.038077024911034686,0.0756911999999005,ev,18.757452630637165,0.6932102059148518,1.0,41,0,24,2460,19
m-20-dis-a1-w300-p30000-sliding-s1,20,20,dis,1,1,sliding,300,30000,30,3,p30000,,0,0,1,19,0.0,0.0,nan,0.0,0,0,427,12261,0.0,0.0,,0.3157894736842105,0.005111976630963973,189,59,18,1.0,1.0,0,0.037858040744019515,0.0746960000000172,ev,12.888715944092482,0.3317630362370656,1.0,210,65,118,12600,19
m-20-dis-a1-w300-p30000-sliding-s2,20,20,dis,1,2,sliding,300,30000,30,3,p30000,,0,0,1,19,0.0,0.0,nan,0.0,0,0,610,11895,0.0,0.0,,0.0,0.0,188,60,18,1.0,1.0,0,0.0381896899911426,0.0726959999999508,ev,16.832709117653675,0.4408213875441873,1.0,201,65,115,12060,19
m-20-dis-a1-w300-p30000-sliding-s3,20,20,dis,1,3,sliding,300,30000,30,3,p30000,,0,0,1,19,0.0,0.0,nan,0.0,0,0,1037,11041,0.0,0.0,,0.3157894736842105,0.000904895484571532,180,61,18,1.0,1.0,0,0.03884357295374109,0.07469600000011382,ev,22.232520488487513,0.6938965753729726,1.0,208,67,125,12480,19
m-20-dis-a1-w300-p0-paper-s1,20,20,dis,1,1,paper,300,0,30,3,p0,6,1,0,0,19,1.0,0.0,1.0,1.0,14,0,7,603,0.6666666666666666,0.0,225,0.05263157894736842,0.0049504950495049506,10,1,7,1.0,1.0,0,0.0375953504880199,0.0706959999999981,ev,11.443836817392876,0.31855315303310805,1.0,24,2,16,1440,18
m-20-dis-a1-w300-p0-paper-s2,20,20,dis,1,2,paper,300,0,30,3,p0,3,1,0,0,19,1.0,0.0,1.0,1.0,20,0,10,585,0.6666666666666666,0.0,225,0.05263157894736842,0.0017064846416382253,3,0,3,1.0,1.0,0,0.03804940425531774,0.07432520000000395,ev,11.816466571560245,0.3667754163926836,1.0,24,0,14,1440,15
m-20-dis-a1-w300-p0-paper-s3,20,20,dis,1,3,paper,300,0,30,3,p0,9,1,0,0,19,1.0,0.0,1.0,1.0,34,0,17,543,0.6666666666666666,0.0,225,0.05263157894736842,0.001838235294117647,3,0,3,0.9991111111111111,1.0,0,0.03875904626334136,0.07669119999997455,ev,16.839206962798187,0.6926056751442342,1.0,37,0,20,2220,19
m-20-dis-a1-w300-p0-sliding-s1,20,20,dis,1,1,sliding,300,0,30,3,p0,,0,0,1,19,0.0,0.0,nan,0.0,0,0,427,12261,0.0,0.0,,0.42105263157894735,0.0056767496553402,190,58,18,1.0,1.0,0,0.03820309929078012,0.07369600000002094,ev,11.836933672277581,0.31876508401937437,1.0,203,64,118,12180,18
m-20-dis-a1-w300-p0-sliding-s2,20,20,dis,1,2,sliding,300,0,30,3,p0,3,1,0,0,19,1.0,0.0,1.0,1.0,20,0,590,11895,0.03278688524590164,0.0,575,0.0,0.0,208,63,18,1.0,1.0,0,0.03756380106572124,0.07469599999998877,ev,14.554307298730702,0.4038232138377616,1.0,231,71,129,13860,17
m-20-dis-a1-w300-p0-sliding-s3,20,20,dis,1,3,sliding,300,0,30,3,p0,,0,0,1,19,0.0,0.0,nan,0.0,0,0,1037,11041,0.0,0.0,,0.42105263157894735,0.0015373485259540605,185,64,18,1.0,1.0,0,0.03873765271593979,0.07369600000013747,ev,19.53471211851118,0.724399889827188,1.0,194,66,109,11640,20
