timestamp,profile,state,source,in_zone,f_obs_hz,offset_m,distance_to_track_m,lat,lon
1779697397.4249125,tractorbeam,adaptive,sim,0,15.811,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.487305,tractorbeam,adaptive,sim,0,15.811,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.5510077,tractorbeam,adaptive,sim,0,15.871,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.6141238,tractorbeam,adaptive,sim,0,15.811,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.6769955,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.7371743,tractorbeam,adaptive,sim,0,15.861,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.799219,tractorbeam,adaptive,sim,0,15.861,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.8616617,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.9261189,tractorbeam,adaptive,sim,0,15.861,986.536,13.244,44.99988102921339,11.007097898514528
1779697397.9876904,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.051267,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.114966,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.1753366,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.2378788,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.3014636,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.3615804,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.423142,tractorbeam,adaptive,sim,0,15.844,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.4863575,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.5498092,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.612811,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.6761246,tractorbeam,adaptive,sim,0,15.846,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.7380738,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.7988303,tractorbeam,adaptive,sim,0,15.846,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.8593323,tractorbeam,adaptive,sim,0,15.846,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.9224498,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.99988102921339,11.007097898514528
1779697398.9861693,tractorbeam,adaptive,sim,0,15.846,986.536,13.244,44.99988102921339,11.007097898514528
1779697399.0500338,tractorbeam,adaptive,sim,0,15.804,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.1134298,tractorbeam,adaptive,sim,0,15.804,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.1740017,tractorbeam,adaptive,sim,0,15.845,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.2351794,tractorbeam,adaptive,sim,0,15.845,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.2991974,tractorbeam,adaptive,sim,0,15.845,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.361823,tractorbeam,adaptive,sim,0,15.845,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.4243023,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.4847333,tractorbeam,adaptive,sim,0,15.845,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.5483928,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.6127458,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.6728053,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.7339325,tractorbeam,adaptive,sim,0,15.865,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.7986777,tractorbeam,adaptive,sim,0,15.835,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.861285,tractorbeam,adaptive,sim,0,15.835,986.536,13.244,44.999881029215466,11.007097898533889
1779697399.9255188,tractorbeam,adaptive,sim,0,15.835,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.0477405,tractorbeam,adaptive,sim,0,15.835,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.1112425,tractorbeam,adaptive,sim,0,15.794,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.1723366,tractorbeam,adaptive,sim,0,15.794,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.2346406,tractorbeam,adaptive,sim,0,15.794,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.2998955,tractorbeam,adaptive,sim,0,15.789,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.3604264,tractorbeam,adaptive,sim,0,15.789,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.4223602,tractorbeam,adaptive,sim,0,15.789,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.4862163,tractorbeam,adaptive,sim,0,15.748,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.5504138,tractorbeam,adaptive,sim,0,15.748,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.610791,tractorbeam,adaptive,sim,0,15.748,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.6732292,tractorbeam,adaptive,sim,0,15.748,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.7367659,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.7980988,tractorbeam,adaptive,sim,0,15.783,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.8606575,tractorbeam,adaptive,sim,0,15.783,986.536,13.244,44.999881029215466,11.007097898533889
1779697400.9248285,tractorbeam,adaptive,sim,0,15.783,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.0457966,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.1094675,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.1731021,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.2337782,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.2971852,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.3607008,tractorbeam,adaptive,sim,0,15.711,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.42201,tractorbeam,adaptive,sim,0,15.686,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.483947,tractorbeam,adaptive,sim,0,15.686,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.5481458,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.6087732,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.6728919,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.7336226,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.7964416,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.857058,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.9209077,tractorbeam,adaptive,sim,0,15.680,986.536,13.244,44.999881029215466,11.007097898533889
1779697401.9851773,tractorbeam,adaptive,sim,0,15.713,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.0461588,tractorbeam,adaptive,sim,0,15.713,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.1081314,tractorbeam,adaptive,sim,0,15.713,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.1715105,tractorbeam,adaptive,sim,0,15.713,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.2346559,tractorbeam,adaptive,sim,0,15.749,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.2955222,tractorbeam,adaptive,sim,0,15.799,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.3574474,tractorbeam,adaptive,sim,0,15.799,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.4208229,tractorbeam,adaptive,sim,0,15.749,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.481664,tractorbeam,adaptive,sim,0,15.796,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.5441654,tractorbeam,adaptive,sim,0,15.796,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.6075647,tractorbeam,adaptive,sim,0,15.796,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.671394,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.734528,tractorbeam,adaptive,sim,0,15.796,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.7954767,tractorbeam,adaptive,sim,0,15.831,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.8569548,tractorbeam,adaptive,sim,0,15.831,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.9217563,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697402.9824164,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.0461,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.110483,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.172759,tractorbeam,adaptive,sim,0,15.796,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.2943766,tractorbeam,adaptive,sim,0,15.831,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.3578475,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.4209971,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.4854243,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.5468674,tractorbeam,adaptive,sim,0,15.789,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.6075695,tractorbeam,adaptive,sim,0,15.789,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.6714044,tractorbeam,adaptive,sim,0,15.816,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.7930806,tractorbeam,adaptive,sim,0,15.790,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.8573864,tractorbeam,adaptive,sim,0,15.790,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.9212704,tractorbeam,adaptive,sim,0,15.761,986.536,13.244,44.999881029215466,11.007097898533889
1779697403.9819105,tractorbeam,adaptive,sim,0,15.761,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.0429084,tractorbeam,adaptive,sim,0,15.761,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.107998,tractorbeam,adaptive,sim,0,15.761,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.1689136,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.2294922,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.2932637,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.3573947,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.4207323,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.4809504,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.5433192,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.6058044,tractorbeam,adaptive,sim,0,15.801,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.669268,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.7321289,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.795875,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.856047,tractorbeam,adaptive,sim,0,15.828,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.9166439,tractorbeam,adaptive,sim,0,15.828,986.536,13.244,44.999881029215466,11.007097898533889
1779697404.9790745,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.0419133,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.1056533,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.1692162,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.2316895,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.294698,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.3580954,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.418483,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.4789937,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.544095,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.60699,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.6699975,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.731943,tractorbeam,adaptive,sim,0,15.881,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.792417,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.8535998,tractorbeam,adaptive,sim,0,15.893,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.9163826,tractorbeam,adaptive,sim,0,15.888,986.536,13.244,44.999881029215466,11.007097898533889
1779697405.9809608,tractorbeam,adaptive,sim,0,15.888,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.0439181,tractorbeam,adaptive,sim,0,15.882,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.1059933,tractorbeam,adaptive,sim,0,15.882,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.1701832,tractorbeam,adaptive,sim,0,15.882,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.290497,tractorbeam,adaptive,sim,0,15.847,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.3536189,tractorbeam,adaptive,sim,0,15.847,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.4185977,tractorbeam,adaptive,sim,0,15.828,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.4792526,tractorbeam,adaptive,sim,0,15.828,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.5404654,tractorbeam,adaptive,sim,0,15.828,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.6040664,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.665957,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.7283914,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.7920241,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.8549,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.9178267,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697406.9810474,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.0412107,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.10201,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.1651187,tractorbeam,adaptive,sim,0,15.866,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.22826,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.2914653,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.3543992,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.4177766,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.4778037,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.5397902,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.603304,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.6674924,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.727594,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.7916303,tractorbeam,adaptive,sim,0,15.869,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.855575,tractorbeam,adaptive,sim,0,15.839,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.9158318,tractorbeam,adaptive,sim,0,15.839,986.536,13.244,44.999881029215466,11.007097898533889
1779697407.9767756,tractorbeam,adaptive,sim,0,15.839,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.0396829,tractorbeam,adaptive,sim,0,15.779,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.103673,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.1672776,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.2885618,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.352091,tractorbeam,adaptive,sim,0,15.779,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.4147534,tractorbeam,adaptive,sim,0,15.729,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.4769328,tractorbeam,adaptive,sim,0,15.729,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.540711,tractorbeam,adaptive,sim,0,15.729,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.604315,tractorbeam,adaptive,sim,0,15.729,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.6667771,tractorbeam,adaptive,sim,0,15.729,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.729466,tractorbeam,adaptive,sim,0,15.775,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.8493,tractorbeam,adaptive,sim,0,15.823,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.9138708,tractorbeam,adaptive,sim,0,15.832,986.536,13.244,44.999881029215466,11.007097898533889
1779697408.9770257,tractorbeam,adaptive,sim,0,15.832,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.0418823,tractorbeam,adaptive,sim,0,15.832,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.1027243,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.1645179,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.228152,tractorbeam,adaptive,sim,0,15.832,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.2918572,tractorbeam,adaptive,sim,0,15.832,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.4136558,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.4763863,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.5400405,tractorbeam,adaptive,sim,0,15.834,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.601106,tractorbeam,adaptive,sim,0,15.899,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.6613061,tractorbeam,adaptive,sim,0,15.899,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.7245834,tractorbeam,adaptive,sim,0,15.878,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.7900546,tractorbeam,adaptive,sim,0,15.878,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.850087,tractorbeam,adaptive,sim,0,15.878,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.9137826,tractorbeam,adaptive,sim,0,15.950,986.536,13.244,44.999881029215466,11.007097898533889
1779697409.9764845,tractorbeam,adaptive,sim,0,15.950,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.0398457,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.1035771,tractorbeam,adaptive,sim,0,15.868,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.1642485,tractorbeam,adaptive,sim,0,15.868,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.2276123,tractorbeam,adaptive,sim,0,15.868,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.2887301,tractorbeam,adaptive,sim,0,15.868,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.3506608,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.4149086,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.4773371,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.5375228,tractorbeam,adaptive,sim,0,15.949,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.600693,tractorbeam,adaptive,sim,0,15.949,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.6645193,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.7269127,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.7871664,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.8514738,tractorbeam,adaptive,sim,0,15.949,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.911435,tractorbeam,adaptive,sim,0,15.895,986.536,13.244,44.999881029215466,11.007097898533889
1779697410.9735336,tractorbeam,adaptive,sim,0,15.923,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.0379903,tractorbeam,adaptive,sim,0,15.904,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.098207,tractorbeam,adaptive,sim,0,15.904,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.162004,tractorbeam,adaptive,sim,0,15.904,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.2255263,tractorbeam,adaptive,sim,0,15.904,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.2856858,tractorbeam,adaptive,sim,0,15.902,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.349283,tractorbeam,adaptive,sim,0,15.958,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.4137316,tractorbeam,adaptive,sim,0,15.958,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.4742403,tractorbeam,adaptive,sim,0,15.958,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.5366418,tractorbeam,adaptive,sim,0,15.958,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.6002645,tractorbeam,adaptive,sim,0,15.892,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.6643484,tractorbeam,adaptive,sim,0,15.775,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.7246952,tractorbeam,adaptive,sim,0,15.775,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.7865345,tractorbeam,adaptive,sim,0,15.775,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.8521938,tractorbeam,adaptive,sim,0,15.697,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.9137287,tractorbeam,adaptive,sim,0,15.768,986.536,13.244,44.999881029215466,11.007097898533889
1779697411.9763174,tractorbeam,adaptive,sim,0,15.768,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.0374305,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.1003582,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.1612995,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.2232308,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.2864025,tractorbeam,adaptive,sim,0,15.657,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.3493383,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.4117744,tractorbeam,adaptive,sim,0,15.685,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.4758346,tractorbeam,adaptive,sim,0,15.753,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.5366604,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.5986333,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.66224,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.7230864,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.786901,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.850229,tractorbeam,adaptive,sim,0,15.732,986.536,13.244,44.999881029215466,11.007097898533889
1779697412.9130425,tractorbeam,adaptive,sim,0,15.792,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.0341074,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.09785,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.161563,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.224384,tractorbeam,adaptive,sim,0,15.792,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.284591,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.349165,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.4103608,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.4715786,tractorbeam,adaptive,sim,0,15.814,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.5357864,tractorbeam,adaptive,sim,0,15.840,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.599713,tractorbeam,adaptive,sim,0,15.837,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.6627314,tractorbeam,adaptive,sim,0,15.792,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.7241755,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.786607,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.847183,tractorbeam,adaptive,sim,0,15.790,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.908361,tractorbeam,adaptive,sim,0,15.827,986.536,13.244,44.999881029215466,11.007097898533889
1779697413.9715443,tractorbeam,adaptive,sim,0,15.857,986.536,13.244,44.999881029215466,11.007097898533889
1779697414.0358372,tractorbeam,adaptive,sim,0,15.857,986.536,13.244,44.999881029215466,11.007097898533889
1779697414.099232,tractorbeam,adaptive,sim,0,15.857,986.536,13.244,44.999881029215466,11.007097898533889
