time_boot_ms,lat,lon,rel_alt_m,vx_mps,vy_mps,vz_mps,mode,true_lat,true_lon
283974,45.0001497,11.0073081,35.322,-1.61,-0.45,0.31,AUTO,45.0013786,11.0163841
284224,45.000151,11.0073472,35.303,-1.72,-0.08,0.3,AUTO,45.0013783,11.0164166
284474,45.0001519,11.0073868,35.283,-1.83,0.28,0.28,AUTO,45.0013774,11.0164487
284724,45.0001526,11.0074289,35.266,-1.96,0.67,0.26,AUTO,45.0013761,11.0164806
284974,45.000153,11.0074732,35.249,-2.11,1.08,0.25,AUTO,45.0013743,11.0165121
285224,45.0001526,11.0075154,35.23,-2.28,1.45,0.23,AUTO,45.0013721,11.0165434
285474,45.000149,11.0075343,35.193,-2.49,1.57,0.21,AUTO,45.0013692,11.0165744
285724,45.0001466,11.0075694,35.175,-2.61,1.91,0.18,AUTO,45.0013657,11.0166051
285974,45.0001452,11.007615,35.168,-2.75,2.36,0.16,AUTO,45.0013618,11.0166357
286224,45.0001432,11.0076615,35.162,-2.96,2.77,0.15,AUTO,45.0013573,11.0166659
286474,45.0001407,11.0077101,35.155,-3.24,3.16,0.15,AUTO,45.0013523,11.0166959
286724,45.0001374,11.0077585,35.146,-3.58,3.5,0.14,AUTO,45.0013466,11.0167255
286974,45.0001332,11.00781,35.136,-4.0,3.81,0.14,AUTO,45.00134,11.0167545
287224,45.0001277,11.0078583,35.124,-4.43,4.07,0.13,AUTO,45.0013322,11.0167828
287474,45.000121,11.0079053,35.11,-4.78,4.35,0.11,AUTO,45.0013232,11.0168102
287724,45.000114,11.0079544,35.103,-4.96,4.35,0.08,AUTO,45.0013133,11.0168368
287974,45.0001067,11.0080019,35.096,-4.86,3.85,0.1,AUTO,45.0013024,11.0168623
288224,45.0000996,11.0080437,35.081,-4.53,3.15,0.1,AUTO,45.0012912,11.0168854
288474,45.0000934,11.0080824,35.067,-4.1,2.45,0.09,AUTO,45.0012801,11.0169047
288724,45.000088,11.0081179,35.054,-3.63,1.8,0.06,AUTO,45.0012696,11.0169199
288974,45.0000837,11.0081514,35.042,-3.19,1.21,0.05,AUTO,45.0012599,11.0169313
289224,45.0000797,11.0081801,35.028,-2.81,0.66,0.03,AUTO,45.0012508,11.0169389
289474,45.0000764,11.0082065,35.01,-2.49,0.14,0.01,AUTO,45.0012423,11.016943
289724,45.0000734,11.0082303,34.988,-2.23,-0.35,0.0,AUTO,45.0012344,11.0169438
289974,45.0000707,11.008252,34.961,-2.02,-0.82,-0.02,AUTO,45.0012268,11.0169411
290224,45.0000682,11.0082702,34.928,-1.85,-1.29,-0.04,AUTO,45.0012193,11.0169353
290474,45.0000656,11.0082851,34.891,-1.72,-1.73,-0.07,AUTO,45.001212,11.0169263
290724,45.0000632,11.0082989,34.851,-1.61,-2.14,-0.11,AUTO,45.0012049,11.0169141
290974,45.0000608,11.0083102,34.806,-1.52,-2.52,-0.14,AUTO,45.0011977,11.0168991
291224,45.0000583,11.0083182,34.756,-1.44,-2.86,-0.18,AUTO,45.0011904,11.016881
291474,45.0000553,11.0083135,34.686,-1.39,-3.25,-0.22,AUTO,45.0011832,11.0168603
291724,45.0000524,11.0083132,34.628,-1.35,-3.49,-0.29,AUTO,45.0011758,11.0168371
291974,45.0000496,11.0083147,34.577,-1.29,-3.62,-0.34,AUTO,45.0011684,11.0168115
292224,45.0000467,11.0083153,34.527,-1.21,-3.67,-0.39,AUTO,45.0011609,11.0167839
292474,45.0000438,11.0083151,34.478,-1.12,-3.65,-0.44,AUTO,45.0011535,11.0167545
292724,45.0000409,11.0083137,34.429,-1.03,-3.57,-0.48,AUTO,45.0011462,11.0167235
292974,45.000038,11.0083114,34.381,-0.95,-3.46,-0.53,AUTO,45.001139,11.0166912
293224,45.0000351,11.0083075,34.335,-0.88,-3.33,-0.57,AUTO,45.0011321,11.0166577
293474,45.000032,11.0083028,34.293,-0.83,-3.18,-0.61,AUTO,45.0011253,11.0166232
293724,45.0000289,11.0082969,34.24,-0.78,-3.02,-0.65,AUTO,45.0011186,11.0165878
293974,45.0000256,11.0082902,34.212,-0.72,-2.87,-0.69,AUTO,45.001112,11.0165515
294224,45.0000224,11.0082822,34.186,-0.68,-2.72,-0.72,AUTO,45.0011055,11.0165144
294474,45.0000191,11.0082734,34.177,-0.63,-2.57,-0.74,AUTO,45.0010993,11.0164764
294724,45.0000158,11.0082635,34.167,-0.58,-2.44,-0.75,AUTO,45.0010932,11.0164376
294974,45.0000124,11.0082527,34.171,-0.52,-2.32,-0.76,AUTO,45.0010873,11.0163984
295224,45.0000091,11.0082409,34.175,-0.42,-2.22,-0.75,AUTO,45.0010817,11.0163583
295474,45.000006,11.008228,34.192,-0.31,-2.12,-0.75,AUTO,45.0010763,11.0163174
295724,45.0000027,11.008203,34.2,-0.16,-2.14,-0.74,AUTO,45.0010712,11.0162759
295974,44.9999995,11.0081698,34.218,0.0,-2.2,-0.74,AUTO,45.0010666,11.0162336
296224,44.9999967,11.0081365,34.245,0.17,-2.21,-0.73,AUTO,45.0010623,11.0161906
296474,44.9999943,11.0081026,34.289,0.35,-2.16,-0.72,AUTO,45.0010587,11.0161471
296724,44.9999921,11.0080674,34.337,0.54,-2.08,-0.69,AUTO,45.0010556,11.0161035
296974,44.9999904,11.0080318,34.402,0.8,-1.76,-0.7,AUTO,45.0010532,11.01606
